"path","fileClass","contentType","isPedagogicalContent","extractionStatus","objectiveCanonical","institution","contestCanonical","position","banca","year","disciplineCanonical","subjectCanonical","interfaceConnection","hash","size","classificationConfidence","classificationEvidence"
"storage/content/militar/cbmal-soldado-combatente-2018-cebraspe/provas/cbmal-soldado-combatente-2018-cebraspe-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Corpo de Bombeiros","CBMAL","cbmal-soldado-combatente-2018-cebraspe","Soldado","Cebraspe","2018","","","local-only","4012ce09f37c40855d9493a733b86a7d870f5e55ad976c2f15eb09fc295af021","506321","alta","pedagogical-content; prova PDF; sigla/instituição CBM; sem disciplina confiável"
"storage/content/militar/cbmal-soldado-combatente-2018-cebraspe/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Corpo de Bombeiros","CBMAL","cbmal-soldado-combatente-2018-cebraspe","Soldado","Cebraspe","2018","","","local-only","2fa58f9c8d752d482eba93bc9915fcd8d4d59b85e7bc7fb654915dfd04a8d2b6","71221","alta","pedagogical-content; banco de questões; sigla/instituição CBM; sem disciplina confiável"
"storage/content/militar/cbmam-soldado-bombeiro-militar-2021-fgv/gabaritos/cbmam-soldado-bombeiro-militar-2021-fgv-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Corpo de Bombeiros","CBMAM","cbmam-soldado-bombeiro-militar-2021-fgv","Soldado","FGV","2021","","","local-only","c11232162e0e65c0caef1e476d6fdbde12fcd61fc37a4b3f26dcf9dcc12e9b8b","153749","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição CBM; sem disciplina confiável"
"storage/content/militar/cbmam-soldado-bombeiro-militar-2021-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Corpo de Bombeiros","CBMAM","CBMAM Soldado Bombeiro Militar 2021","Soldado","FGV","2021","","","local-only","1a89946d65e2ce903690e01b13c8d6bccfa0f1c0464b6943e0d71e336167d458","999","alta","pedagogical-container; container pedagógico; sigla/instituição CBM; sem disciplina confiável"
"storage/content/militar/cbmam-soldado-bombeiro-militar-2021-fgv/provas/cbmam-soldado-bombeiro-militar-2021-fgv-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Corpo de Bombeiros","CBMAM","cbmam-soldado-bombeiro-militar-2021-fgv","Soldado","FGV","2021","","","local-only","dad9b497efa08140122679ade76ab692e227f15fae0620b1742c303ba8da5a47","1449766","alta","pedagogical-content; prova PDF; sigla/instituição CBM; sem disciplina confiável"
"storage/content/militar/cbmam-soldado-bombeiro-militar-2021-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Corpo de Bombeiros","CBMAM","cbmam-soldado-bombeiro-militar-2021-fgv","Soldado","FGV","2021","","","local-only","1f1ba86d233ac5d3e5ac46ab3553decfdf764fcdc22a608a4ff94bddde7a70bb","96948","alta","pedagogical-content; banco de questões; sigla/instituição CBM; sem disciplina confiável"
"storage/content/militar/pcam-delegado-2021-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Civil","","PCAM Delegado de Policia - 4a Classe 2021","Delegado","FGV","2021","","","local-only","cfbcafdc636a2722787fb7fa58a263ba809d6d0a5c0b161d05dbd37b59d8c1fd","725","alta","pedagogical-container; container pedagógico; sigla/cargo policial civil; sem disciplina confiável"
"storage/content/militar/pcam-delegado-2021-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Civil","","pcam-delegado-2021-fgv","Delegado","FGV","2021","Direito Constitucional","","local-only","65c6016d791d859650c1baf07950a6a0987c953e0dbd234da2b1df32c2014d4c","194431","alta","pedagogical-content; banco de questões; sigla/cargo policial civil; diretório/estrutura"
"storage/content/militar/pcrj-inspetor-2021-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Civil","PCRJ","PCRJ Inspetor de Policia de 6a Classe 2021","Inspetor","FGV","2021","","","local-only","54ad020439a9c55f693fd19096554832fa0522e64cd5cacfa464982928c73af1","706","alta","pedagogical-container; container pedagógico; sigla/cargo policial civil; sem disciplina confiável"
"storage/content/militar/pcrj-inspetor-2021-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Civil","PCRJ","pcrj-inspetor-2021-fgv","Inspetor","FGV","2021","Língua Portuguesa","","local-only","98325b5b18ac31af183dd01777d859e6a77d6d5598a48eef8398be60bf3fa8f7","196410","alta","pedagogical-content; banco de questões; sigla/cargo policial civil; diretório/estrutura"
"storage/content/militar/pcrj-investigador-2021-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Civil","PCRJ","PCRJ Investigador Policial de 3a Classe 2021","Investigador","FGV","2021","","","local-only","0d49257b2f712150db480d639603f468df43b75cea312cd9ec483912be3a1f37","710","alta","pedagogical-container; container pedagógico; sigla/cargo policial civil; sem disciplina confiável"
"storage/content/militar/pcrj-investigador-2021-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Civil","PCRJ","pcrj-investigador-2021-fgv","Investigador","FGV","2021","Língua Portuguesa","","local-only","cd7066fa6e9920a6b5b40e9c92cbcb69743a9911c0d4929db15478f3aa404a45","172593","alta","pedagogical-content; banco de questões; sigla/cargo policial civil; diretório/estrutura"
"storage/content/militar/pcrn-delegado-2021-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Civil","PCRN","PCRN Delegado de Policia Civil Substituto 2021","Delegado","FGV","2021","","","local-only","4e9dd98c16242866b6ae45fae38e7ea05d8674b48f89761cf0cd9651f6f44121","710","alta","pedagogical-container; container pedagógico; sigla/cargo policial civil; sem disciplina confiável"
"storage/content/militar/pcrn-delegado-2021-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Civil","PCRN","pcrn-delegado-2021-fgv","Delegado","FGV","2021","Direito Constitucional","","local-only","8f1771fe27fd806e2e6a93235850de1ef8df6bad51711ed747b7f7f875a993b7","196581","alta","pedagogical-content; banco de questões; sigla/cargo policial civil; diretório/estrutura"
"storage/content/militar/pcsc-delegado-2024-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Civil","PCSC","PCSC Delegado de Policia Substituto 2024","Delegado","FGV","2024","","","local-only","46744ed5b65554c002db2635f6aecec0b669b07e3561856fc274c294aec74a66","665","alta","pedagogical-container; container pedagógico; sigla/cargo policial civil; sem disciplina confiável"
"storage/content/militar/pcsc-delegado-2024-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Civil","PCSC","pcsc-delegado-2024-fgv","Delegado","FGV","2024","Língua Portuguesa","","local-only","2f78d1f06549a9ef67dd1e5642be0ae126ec903b0b74011938d822fa2673abd3","195544","alta","pedagogical-content; banco de questões; sigla/cargo policial civil; diretório/estrutura"
"storage/content/militar/pm-ba-soldado-2023-fcc/gabaritos/pm-ba-soldado-2023-fcc-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","","pm-ba-soldado-2023-fcc","Soldado","FCC","2023","","","local-only","fc9aac79958d1fc799d15e03d2813aea75fd830e496c1dba72b3b93538c9c90e","138285","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-ba-soldado-2023-fcc/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","","PM-BA Soldado 2023","Soldado","FCC","2023","","","local-only","8197738cb259593c649a0bdf48a7008faef3939c8e11631ba2ca8bd2e2ee3a30","892","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-ba-soldado-2023-fcc/provas/pm-ba-soldado-2023-fcc-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","","pm-ba-soldado-2023-fcc","Soldado","FCC","2023","","","local-only","c92de9d9a85c55979b5c60c689c9fb5b0149c3e79de4f5cd412e016e44103f35","1057903","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-ba-soldado-2023-fcc/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pm-ba-soldado-2023-fcc","Soldado","FCC","2023","Língua Portuguesa","","local-only","93bb40d2c34dcdec1264d70dd9edfbecbf76ee8da5cf8b6a497e712d01ba57ff","19281","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pm-pb-soldado-pm-combatente-2023-ibfc/gabaritos/pm-pb-soldado-pm-combatente-2023-ibfc-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","","pm-pb-soldado-pm-combatente-2023-ibfc","Soldado","IBFC","2023","","","local-only","905d7f31af510e86b707f4a7c72be42a22be5784e161a1382cabf36a76493487","586715","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-pb-soldado-pm-combatente-2023-ibfc/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","","PM-PB Soldado PM Combatente 2023","Soldado","IBFC","2023","","","local-only","6070dd9f14f3314d475de50de3633187f3a66ba3257c51c727cc27c2508b27f0","1067","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-pb-soldado-pm-combatente-2023-ibfc/provas/pm-pb-soldado-pm-combatente-2023-ibfc-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","","pm-pb-soldado-pm-combatente-2023-ibfc","Soldado","IBFC","2023","","","local-only","4625592f61190266910b2041dad4caf10e95b8b9043ce5c5a8409bb3338b482f","833756","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-pb-soldado-pm-combatente-2023-ibfc/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pm-pb-soldado-pm-combatente-2023-ibfc","Soldado","IBFC","2023","Língua Portuguesa","","local-only","ae2b545f39d5ba794ea0bf2c6c5436905e665b07f4fadd5a8f7a18a64d793399","119195","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pm-se-soldado-pm-3a-classe-combatente-2025-selecon/gabaritos/pm-se-soldado-pm-3a-classe-combatente-2025-selecon-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","","pm-se-soldado-pm-3a-classe-combatente-2025-selecon","Soldado","Selecon","2025","","","local-only","48b991d79c19046bf3ce2864df3f7490c1ad8e01dcb10fd55b66ffeac0f14df3","19901","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-se-soldado-pm-3a-classe-combatente-2025-selecon/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","","PM-SE Soldado PM - 3a Classe - Combatente 2025","Soldado","Selecon","2025","","","local-only","75a1a604f997e4a63c6899e93c21c4780d557c28d04d777693be8adeef99ef0e","1188","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-se-soldado-pm-3a-classe-combatente-2025-selecon/provas/pm-se-soldado-pm-3a-classe-combatente-2025-selecon-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","","pm-se-soldado-pm-3a-classe-combatente-2025-selecon","Soldado","Selecon","2025","","","local-only","b8bfc095301edb266b8f91b5b7932e3c60e550c937480701d992401277e7fde6","1343469","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-se-soldado-pm-3a-classe-combatente-2025-selecon/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pm-se-soldado-pm-3a-classe-combatente-2025-selecon","Soldado","Selecon","2025","Língua Portuguesa","","local-only","21c78e8ba8b1ce7d77fd550f0ad2903f41a77eba7c0ca2603a713b70781e7844","85734","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmac-oficial-combatente-2023-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","","PMAC Aluno Oficial Combatente 2023","Oficial","FGV","2023","","","local-only","812314a2b4cac432b58be53055baedc538d6f030c5df9d2c3bb1f8c31a15fcd0","688","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmac-oficial-combatente-2023-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pmac-oficial-combatente-2023-fgv","Oficial","FGV","2023","Língua Portuguesa","","local-only","ef0f10b2397ae7d28596a1173b1d37574c3ef9ba86728d314acacc494da49927","105021","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmal-soldado-combatente-2018-cebraspe/gabaritos/pmal-soldado-combatente-2018-cebraspe-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","PMAL","pmal-soldado-combatente-2018-cebraspe","Soldado","Cebraspe","2018","","","local-only","2f1c1f8a8adadf1ce09a6a1d953c44dac64dd3b59b9b7d937b9e8a2e6cf5f17b","107009","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmal-soldado-combatente-2018-cebraspe/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMAL","PMAL Soldado Combatente 2018","Soldado","Cebraspe","2018","","","local-only","6e76a689b737f015ae3ea32f02722758bd4965ba4d29aacd8659d4b88f6c324b","999","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmal-soldado-combatente-2018-cebraspe/provas/pmal-soldado-combatente-2018-cebraspe-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","PMAL","pmal-soldado-combatente-2018-cebraspe","Soldado","Cebraspe","2018","","","local-only","f31793d355942a0f6a77cb06b05091cb853d445f2c163a1d34dc1ce0d425ce6c","243251","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmal-soldado-combatente-2018-cebraspe/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMAL","pmal-soldado-combatente-2018-cebraspe","Soldado","Cebraspe","2018","","","local-only","8e727fd31c0e350f08f0342d246250945e40f91ce23269426e9bb5b702eef18c","139940","alta","pedagogical-content; banco de questões; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmam-oficial-2021-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","","PMAM Aluno Oficial PM 2021","Oficial","FGV","2021","","","local-only","72810a5fe744ee2762f804e86a9e2b6a2b34f05a60c0ac876373322e2542570e","643","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmam-oficial-2021-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pmam-oficial-2021-fgv","Oficial","FGV","2021","Língua Portuguesa","","local-only","743bf512cbbb4a235e73a21a6176675fa2dafe15900afc883d7a3b10e4b1e06c","148161","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmam-soldado-2021-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","","PMAM Aluno Soldado PM 2021","Soldado","FGV","2021","","","local-only","17859e50bf90376573acf9050d246100f3d2c0987027af9bf2f5d1683e7b6bb7","643","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmam-soldado-2021-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pmam-soldado-2021-fgv","Soldado","FGV","2021","Língua Portuguesa","","local-only","496be7ba2b1d5314a666bd91cdf66d41316810a2055b4cf1267f9c9ef51b9c50","92698","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmce-soldado-2021-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMCE","PMCE Soldado Policial Militar 2021","Soldado","FGV","2021","","","local-only","79708ef9da13681079a7f05c4454afd1e25583bf537f05b355eb2eac7c8abd9d","653","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmce-soldado-2021-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMCE","pmce-soldado-2021-fgv","Soldado","FGV","2021","Língua Portuguesa","","local-only","b60a1ebde48e033f7e4850e2dc4dd109c1945d47a7474e696a11860c6dfc96ed","137898","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmerj-cfo-2021-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMERJ","PMERJ Oficial da PM (QOPM) 2021","Oficial","FGV","2021","","","local-only","117d0d41cfcae56f4399e333514ed871b494554a910d2131fad57f574ac62a06","695","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmerj-cfo-2021-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMERJ","pmerj-cfo-2021-fgv","Oficial","FGV","2021","Direito Administrativo","","local-only","ac79f6f3603a7ab5d01848c8f747af0605d1972c5f60b8a080dfa8ee4ef6137c","147675","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmesp-cabo-2022-fgv-local/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMSP","PMSP Cabo PM 2022","Cabo","FGV","2022","","","local-only","109964b6617b5ae1183025c1c953c173d790112e67dc5ef187b1833879b17639","586","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmesp-cabo-2022-fgv-local/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMSP","pmesp-cabo-2022-fgv-local","Cabo","FGV","2022","Língua Portuguesa","","local-only","4e8245e570271679e90b00666d97fa80f8e04fa537863d91f3004a3bb865e677","85855","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmesp-sargento-2024-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMSP","PMSP Sargento PM 2024","Sargento","FGV","2024","","","local-only","0426fa5a7bf0b8fb6223d04901b7dabe59a0bf7596c689668cf1bcf12afe7df0","614","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmesp-sargento-2024-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMSP","pmesp-sargento-2024-fgv","Sargento","FGV","2024","Língua Portuguesa","","local-only","fb81c4531631f0b102add42fb180d54c0046f473e85aca2d43bd85d15c9706bf","78003","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe/gabaritos/pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","PMMA","pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe","Soldado","Cebraspe","2017","Legislação Institucional PMMA","","local-only","90c6d93a89808a8efd466ef530013682e90842952abe9bb62961e55edb46ba88","203176","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PMMA; diretório/estrutura"
"storage/content/militar/pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMMA","PMMA Soldado do Quadro de Praca Policial 2017","Soldado","Cebraspe","2017","Legislação Institucional PMMA","","local-only","35250a946b8d1ba81bf8b350e5b1028a58af72ca67fa01bfa6c235d0708f0f49","1127","alta","pedagogical-container; container pedagógico; sigla/instituição PMMA; diretório/estrutura"
"storage/content/militar/pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe/provas/pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","PMMA","pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe","Soldado","Cebraspe","2017","Legislação Institucional PMMA","","local-only","596875955a179819c9c47dac5d92e7a0e9465f3019687c00486290f104375bc3","598140","alta","pedagogical-content; prova PDF; sigla/instituição PMMA; diretório/estrutura"
"storage/content/militar/pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMMA","pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe","Soldado","Cebraspe","2017","Legislação Institucional PMMA","","local-only","5551c88b602b3c331ea0ac18eddf0f1c98f269e03d05d91f105edd7a871a4913","133624","alta","pedagogical-content; banco de questões; sigla/instituição PMMA; diretório/estrutura"
"storage/content/militar/pmpb-cfo-2022-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","","PMPB Curso de Formacao de Oficiais PM 2022","Oficial","FGV","2022","","","local-only","82e6502533aa92346587d5cbd8e8d73c0ad2311e12f9bf4a708940c87600deec","719","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmpb-cfo-2022-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pmpb-cfo-2022-fgv","Oficial","FGV","2022","Língua Portuguesa","","local-only","06c0ac595e82af834ffece4de38c1d0bc42b1b42ddd264370296d12ee1746341","134484","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmpi-soldado-pm-2017-nucepe-uespi/gabaritos/pmpi-soldado-pm-2017-nucepe-uespi-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","","pmpi-soldado-pm-2017-nucepe-uespi","Soldado","Nucepe","2017","","","local-only","73ec047792754b5c3791768d624324ec87baa8c4236739a310c5d36760b14aea","263103","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmpi-soldado-pm-2017-nucepe-uespi/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","","PMPI Soldado PM 2017","Soldado","Nucepe","2017","","","local-only","f42178c0f134f3ad6f01c96fb679cc802270055e32e414212b4ac24de54f82b3","889","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmpi-soldado-pm-2017-nucepe-uespi/provas/pmpi-soldado-pm-2017-nucepe-uespi-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","","pmpi-soldado-pm-2017-nucepe-uespi","Soldado","Nucepe","2017","","","local-only","907319156ccb7cb515cd4cf995305540489a111eb7450ffa8427375fabc9b4f1","859774","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmpi-soldado-pm-2017-nucepe-uespi/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pmpi-soldado-pm-2017-nucepe-uespi","Soldado","Nucepe","2017","Língua Portuguesa","","local-only","b2e9c2ad9e0d9828459d65c837135209cfc9c8f87007af768089a3daafb6e382","78428","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmsp-cabo-pm-2022-fgv/gabaritos/pmsp-cabo-pm-2022-fgv-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","PMSP","pmsp-cabo-pm-2022-fgv","Cabo","FGV","2022","","","local-only","7f4018b13c6cae19b43f9a9eba9ae913220d6bc4e03996acc1bf824111596a9b","119920","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-cabo-pm-2022-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMSP","PMSP Cabo PM 2022","Cabo","FGV","2022","","","local-only","19170f3f05e5ea4f8708e2ddd9e42f8c681b0dac158ce8dfe795efed218b23be","885","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-cabo-pm-2022-fgv/provas/pmsp-cabo-pm-2022-fgv-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","PMSP","pmsp-cabo-pm-2022-fgv","Cabo","FGV","2022","","","local-only","03453c29a2a613ea3bb65d8c19b1f7dab25b184e56c2a224a61adf8e15c96001","1236980","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-cabo-pm-2022-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMSP","pmsp-cabo-pm-2022-fgv","Cabo","FGV","2022","Língua Portuguesa","","local-only","7ff3b8050735a712fdef31a8af53a16ece64820f57ab92e859fabbd5942f9efc","91350","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmsp-soldado-2017-vunesp/gabaritos/pmsp-soldado-2017-vunesp-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","PMSP","pmsp-soldado-2017-vunesp","Soldado","Vunesp","2017","","","local-only","3410f75703c3ebf29beb357ca96c27872163090e08cadd0d0b5519ed4d48bb7c","31547","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-soldado-2017-vunesp/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMSP","PMSP Soldado PM de 2a Classe 2017","Soldado","Vunesp","2017","","","local-only","395628fe0cf2f8214bedead2116a58ff8d102b9b959eb65e85f8b895653de380","980","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-soldado-2017-vunesp/provas/pmsp-soldado-2017-vunesp-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","PMSP","pmsp-soldado-2017-vunesp","Soldado","Vunesp","2017","","","local-only","124aebedd0eb26e947f17892a9e0a10290a65602da5ab8c659fdae0b4efde852","817212","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-soldado-2017-vunesp/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMSP","pmsp-soldado-2017-vunesp","Soldado","Vunesp","2017","Língua Portuguesa","","local-only","70a161085890eeb0b91cd4dfc8067276560afb6bc2be55275a287c40c85b4631","65118","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
